question,cluster_name
আট ঘন্টা পর আবার রেজিষ্ট্রেশন করার চেষ্টা করছি কিন্তু একাউন্ট এখনও লক দেখাচ্ছে,accountLocked
নিড কার্ড ফাস্টে সংশোধন করতে কি এক্সট্রা ফি দিতে হয়,onlineApplicationProcess
রি-ইস্যু করতে কত টাকা জমা দিতে হয়,reissueStatus
আমার ডিজিটাল ভোটার কার্ড বা স্মার্ট কার্ড প্রিন্ট হলে এসএমএস হবে কি,smartCardPrintStatus
যদি আমার স্মার্ট কার্ড প্রিন্ট হয়,smartCardPrintStatus
ইন্টারনেটে আবেদনের পর তথ্য ভুল হয়ে গেছে,passwordErrors
কার্ড সংশোধন করার জন্য ইন্টারনেটে আবেদন করব কীভাবে,onlineApplicationProcess
স্মার্ট কার্ড কত টাকায় পাব,newVoterFees
অনলাইনে আমার এনআইডি কার্ড সংশোধনের জন্য কি করতে হবে,onlineApplicationProcess
সংশোধনের জন্য আবেদন দিয়েছি,correctionApplicationStatus
কি আমার ঠিকানা বদলের জন্য অনলাইনে আবেদন করা যাবে,onlineAddressInquiry
একটি কার্ডে তথ্য সংশোধনের জন্য কি নির্দিষ্ট লিমিট আছে,onlineApplicationProcess
টিন নম্বর সংযোজন বা সংশোধন করতে,requiredDocuments
এম্বাসিতে কার্ডের আবেদন করেছি,matchFoundErrors
ঠিকানা বদলের আবেদন অনলাইনে করা যায় কি না,onlineAddressInquiry
বাংলাদেশের এনআইডি কার্ড পেতে আমার কি করতে হবে যখন আমি মালয়েশিয়ায় আছি,overseasRegistration
ভোটার হিসেবে নিবন্ধিত হতে পারিনি হালনাগাদে,newVoterNoSms
ফিঙ্গারপ্রিন্ট দিয়ে সিম কিনতে সমস্যা হচ্ছে,formPrintIssues
প্রবাসী এনআইডি নিবন্ধন শেষে স্মার্ট কার্ড কিভাবে পাওয়া যাবে,smartCardConversion
এনআইডি সংশোধনের ফি জমা দেওয়ার নিয়ম কি,correctionFees
ছবি আপলোড করেছি কিন্তু কোনো সংকেত মেসেজ পাইনি,photoTakenNoCard
সংশোধন আবেদন বাতিল হলে কি আবার টাকা জমা করতে হবে,applicationCancelled
কোন নাম্বারে এসএমএস করলে আমি ঢাকায় থাকা আমার স্মার্ট কার্ড প্রিন্টের অবস্থা জানতে পারি,smartCardPrintStatus
জন্ম সনদ নম্বর সংযোজন বা সংশোধনের জন্য প্রয়োজনীয় ডকুমেন্টগুলি কি,requiredDocuments
ভোটার হওয়ার জন্য কোন শর্ত মেনে চলতে হবে,newVoterProcess
আপনি কিছু বলবেন না,agentTransferRequest
আমি কার্ডের জন্য বায়োমেট্রিক দিয়েছি,faceVerificationCompleted
ভোটার রেজিস্ট্রেশনের স্লিপ হারিয়ে গেছে,receiptLostDuplicates
এনআইডি কার্ডে ঠিকানা পরিবর্তনের জন্য কি কি প্রমাণপত্র প্রয়োজন,addressUpdateProblems
আমার কাছে ইউটিলিটি বিল নাই,unavailableServices
আমি স্মার্ট কার্ড তুলতে চাই,smartCardConversion
কি কি সেবা আমি পাবো না জাতীয় পরিচয়পত্রের ওয়েবপোর্টাল থেকে,unavailableServices
এম্বাসীতে আবেদন দেওয়ার পর স্মার্ট কার্ড কিভাবে সংগ্রহ করা যাবে,smartCardConversion
একাউন্ট বারবার লক দেখাচ্ছে তথ্য ঠিক আছে কিনা কিভাবে বুঝবো,accountLocked
কার্ড সংশোধনের জন্য অনলাইনে আবেদনের অ্যাড্রেস কি,onlineApplicationProcess
স্মার্ট কার্ড নিতে কোনো ফি আছে কি,newVoterFees
আমি ভোটার এলাকা যেখানে সেখানের আন্ডারে আমার বাড়ি নাই,upazilaFieldEmpty
ভোটার স্থানান্তরের আবেদন অনুমোদিত হলে,faceVerificationCompleted
আমার বাড়ি নাই যেখানে ভোটার হতে চাচ্ছি সেখানে,upazilaFieldEmpty
আমার নিজের কার্ডে আরেকজনের কার্ড এর তথ্য সংশোধনের পদ্ধতি কী,onlineApplicationProcess
পাসপোর্টের এক্সপেয়ার শেষ হলে কি আমি দেশের বাহিরে বসে কার্ড নিবন্ধন করতে পারব,overseasRegistration
ঠিকানা আপডেট করতে গিয়ে পোস্ট অফিস কোড জানি না,addressUpdateProblems
সিম কিনতে পুরানো আইডি কার্ডের কপি ও নম্বর দিয়েছিলাম,matchFoundErrors
তুমি কি খেতে চাও,applicationFailures
এনআইডি কার্ড সংশোধন হয়ে গেছে কিন্তু আইডি কার্ড কিভাবে পাবো,onlineApplicationProcess
এনআইডিএফএন দিয়েছি পোর্টাল এ রেজিষ্ট্রেশন হচ্ছে না,unavailableServices
এনআইডি বা ভোটার নিবন্ধনের জন্য একজন প্রবাসীর করণীয় কী,newVoterProcess
কার্ড সংশোধন মোবাইল দিয়ে এপ্লাই করতে হলে প্রক্রিয়াটি কী,onlineApplicationProcess
জাতীয় পরিচয়পত্রের ছবি তোলার স্লিপ লোপ পেয়েছে,receiptLostDuplicates
ঠিকানা বদলের জন্য কত ফি জমা দিতে হবে,addressChangeFees
সংশোধন হওয়ার পর কার্ড ডাউনলোড করলে আগের তথ্য দেখায়,onlineApplicationProcess
ফিঙ্গারপ্রিন্ট আপডেট করতে দিয়ে ধীর্ঘদিন হলো কিন্তু এখনো হচ্ছে না বা এডজুডিকেশন পেন্ডিংঅবস্থায় আছে। কি করণীয়,formPrintIssues
বাংলাদেশে আমার এনআইডি আছে,overseasRegistration
জন্ম সনদ নম্বর আপডেট বা সংশোধন করতে কি কি কাগজপত্র আনতে হবে,requiredDocuments
আমি ক্যামেরায় ছবি তুলেছি কিন্তু মেসেজ আসেনি,photoTakenNoCard
আমি যেখানে থাকি সেখানে ভোটার নই,upazilaFieldEmpty
আমার স্মার্টকার্ড কি আমি ছাড়া অন্য কেউ আইসা নিতে পারবে আমি অসুস্থ,smartCardConversion
আচ্ছা যাই তাহলে,applicationFailures
আমি জাতীয় পরিচয়পত্রের জন্য স্মার্ট কার্ডে আবেদন করতে চাই।,smartCardConversion
তুমি কি করো,applicationFailures
স্বামীর এনআইডি কার্ডের নম্বরে কি আমি পরিবর্তন করতে পারি,nameChangeProcess
এনআইডি পোর্টালএ লগইনের চেষ্টা করছি বারবার ভুল পাসওয়ার্ড দেখাচ্ছে,passwordErrors
ভোটার স্থানান্তর এখনও কমপ্লিট হয়নি,faceVerificationCompleted
প্রাপ্তি রশিদ হারিয়ে ফেলেছি,receiptLostDuplicates
আমি কি করতে পারি আমার এনআইডি কার্ড সংশোধনের জন্য অনলাইনে,onlineApplicationProcess
কার্ড এর অনলাইন পোর্টালে আপনার একাউন্ট লক করা হয়েছে মেসেজ দেখায়,accountLocked
আমার সাইনে ভুল আছে,correctionErrors
আমি ভোটার আপডেটে নিবন্ধন করতে না পেরে এখন কীভাবে ভোটার হতে পারি,newVoterNoSms
নয় চাপলে প্রতিনিধি আপনাকে সাহায্য করবেন।,generalQueries
তুমি কি গান গাও,applicationFailures
নতুন কার্ড এর জন্য ছবি তুলা হয়েছে কিন্তু,photoTakenNoCard
এখনো রিইস্যু কার্ড পাইনি,websiteErrors
স্বামীর নাম কার্ড থেকে বাদ দিতে চাই,nameCorrectionDocuments
নতুন ভোটার হয়েছি,newVoterDuplicates
কোথায় গেলে স্মার্ট কার্ড পাবো,smartCardConversion
দূতাবাসে প্রবাসী এনআইডি নিবন্ধনের আবেদন করার পর স্মার্ট কার্ড পেতে কি পদক্ষেপ নিতে হবে,smartCardConversion
অনলাইন পোর্টালে কার্ডের সংশোধন আবেদন কিভাবে করবো,onlineApplicationProcess
স্মার্ট কার্ড কলেক্ট করার জন্য কোথায় যেতে হবে,smartCardConversion
এনআইডি যে পোর্টাল আছে সেটাতে একাউন্ট লোক দেখাচ্ছে কি করবো,passwordErrors
কার্ড রি-ইস্যু আবেদন করেছি,reissueStatus
এনআইডি ওয়ালেট এপ্লিকেশনটা ডাউনলোড না হলে আমি কী করব,mobileAppIssues
কিপ ইন টাচ,generalQueries
আমি জাতীয় পরিচয়পত্রের স্মার্ট কার্ড নিবন্ধন করতে চাই।,smartCardConversion
এনআইডি কার্ডে রক্তের গ্রুপে ভুল আছে আমার রক্তের গ্রুপ এ পজিট কিন্তু কার্ড এ আছে বি পজিটিভ,bloodGroupCorrection
জাতীয় আইডিতে স্বামী নাম যোগ করার জন্য কি কি কাগজপত্র দিতে হবে,nameCorrectionDocuments
কার্ডে প্রেজেন্ট ঠিকানা পরিবর্তন করতে কী করতে হবে,addressUpdateProblems
এনআইডি সংশোধন অনলাইনে কিভাবে করব,onlineApplicationProcess
আমি সংশোধনের জন্য যে ফি জমা দিয়েছিলাম সেটা কেন আবেদন করার আগেই খরচ হয়ে গেছে আবার ফি জমা করতে হবে কেন,correctionFees
আমি বাংলাদেশে ভোটার,newVoterDuplicates
আমি কি এনআইডি নিবন্ধন করতে পারব যদি আমার বয়স আঠারো এর কম হয়,ageEligibility
টিন নম্বর সংশোধনে কি কাগজপত্র প্রয়োজন,requiredDocuments
আমি মা'র ন্যাশনাল আইডি কার্ড নম্বর বদলাতে চাই।,nameChangeProcess
আমার জন্ম নিবন্ধন অন্য এলাকায়,upazilaFieldEmpty
ফর্ম নম্বর দিয়ে রেজিষ্ট্রেশন করতে পারছি না,unavailableServices
আমার নাম্বারে ওটিপি আসছে না,unavailableServices
নতুন ভোটারের আবেদন করতে গেলে আমার জন্ম সনদের ঠিকানা ভিন্ন এইটা নিয়ে কি করতে হবে,differentAddresses
বর্তমান ঠিকানা চেঞ্জ করে দিতে কত সময় নেয়,addressChangeTime
আমার জাতীয় পরিচয়পত্র তৈরির জন্য ছবি তোলা হয়েছিল কিন্তু স্লিপটি কোথায় গেছে তা জানতে পারছি না।,receiptLostDuplicates
আগের আইডি কার্ড স্বামীর নাম ছিলো,nameCorrectionDocuments
নতুন ভোটার হলে ছবি তোলার পর এসএমএস কতদিনে পাবো,photoTakenNoCard
জাতীয় পরিচয়পত্রের জন্য অনলাইনে কি কি সেবা পাব না,onlineServicesInquiry
পুরানো এনআইডি হারালে নতুন স্মার্ট কার্ডের আবেদন কিভাবে করতে হবে,receiptLostSolutions
বিকাশের টাকা জমা দিতে কি প্রসেস,correctionFees
আটটার আগে বা পরে কথা বলতে চাইলে নয় চাপুন।,generalQueries
ভোটার তালিকায় নাম নেই,unavailableServices
ফিঙ্গারপ্রিন্ট দিয়ে সিম বা অন্যান্য ক্ষেত্রে তথ্য আসছে না। কি করা উচিত,formPrintIssues
আমার ভুল বুঝে সংশোধনের আবেদন করেছি,correctionApplicationStatus
স্বাক্ষর পরিবর্তন করার জন্য আবেদন করেছি,correctionApplicationStatus
নতুন ভোটার হিসেবে আমার কার্ড কেন বাতিল করা হলো,newVoterRejection
অনলাইনে কি কি সেবা পাওয়া যায় না এনআইডি ওয়েবপোর্টাল থেকে,onlineServicesInquiry
প্রবাসী এনআইডি বা ভোটার নিবন্ধনের জন্য এম্বাসীতে আবেদন করেছি। এখনো এডজুডিকেশন পেন্ডিংঅবস্থায় আছে। কি করণীয়,pendingApplications
নতুন ভোটার আবেদন করার পর থানা থেকে এসএমএস না আসলে কি করা উচিত,newVoterNoSms
অনলাইনে ঠিকানা পরিবর্তনের আবেদন কি করা যায়,onlineAddressInquiry
হারানো এনআইডি কার্ডের জন্য নতুন স্মার্ট কার্ড পাবার প্রক্রিয়া কী,receiptLostSolutions
প্রবাসীদের কার্ড করতে কার্ডের জন্য কোন কাগজপত্র দিতে হবে,websiteErrors
আমার আইডিতে মার নামের বানান ভুল হয়ে গেছে,nameSpellingCorrection
ভুলক্রমে স্বামীকে মৃত হিসেবে উল্লেখ করা হলে সংশোধনের জন্য কি কি সনদ দাখিল করতে হবে,deceasedRelativeInfo
আমার স্ত্রীর স্মার্ট কার্ড নম্বর পরিবর্তন করার প্রয়োজন।,nameChangeProcess
কার্ড সাইট এ লেখা আসতেছে,websiteErrors
ছবি তোলার সময় যে রশিদটি পেয়েছিলাম সেটা হারিয়ে গেছে,receiptLostDuplicates
নতুন ভোটারের আবেদন করার সময় জন্ম সনদে যদি ঠিকানা বা এড্রেস ভিন্ন হয়,differentAddresses
নতুন ভোটার কার্ড পাওয়ার প্রক্রিয়া কতদিন সময় নিবে,websiteErrors
দূতাবাসে বায়োমেট্রিক প্রদান করেছি,faceVerificationCompleted
আমার নতুন ঠিকানার জন্য পোস্ট অফিস এবং কোড কোথায় পাবো,addressUpdateProblems
বার্থ নিবন্ধন নম্বর পরিবর্তন করার জন্য কি কি লাগবে,nameChangeProcess
আমি প্রবাসে থাকি এবং এনআইডি কার্ডের জন্য আবেদন করেছি; উপজেলা থেকে অনুমোদন পেয়েছি,overseasRegistration
অনলাইনে আবেদন করার পর দেখছি তথ্যে ভুল হয়েছে,passwordErrors
আমি বাংলাদেশে নাগরিক মর্যাদা পেয়েছিলাম,overseasRegistration
নামের বানান ঠিক করতে চাই,nameSpellingCorrection
ভুলক্রমে আমার কার্ড এ মাতার নামে নামের আগে মৃত লেখা কি করা উচিত,deceasedRelativeInfo
আমি নতুন ভোটার হয়ে গেছি,newVoterDuplicates
নতুন ভোটারের আবেদন ফরমে শনাক্তকারী কে,newVoterProcess
নতুন এনআইডি কার্ড ডাউনলোড করলাম,websiteErrors
আমি বিদেশ থাহি হলে ভোটার কার্ড পেতে কী করতে হবে,overseasRegistration
কার্ডে যদি বয়স এর তথ্য ভুল থাকে সেটা কি ঠিক করানো যায়,correctionErrors
যারা বিদেশে আছে তাদের জন্য কার্ড বা ভোটার নিবন্ধন করতে কী কী কাগজপত্র প্রয়োজন,overseasRegistration
সংশোধনের মেসেজ পেয়েছি,correctionApplicationStatus
হারানো এনআইডি কার্ডের জন্য নতুন স্মার্ট কার্ড আবেদন করবো কিভাবে,receiptLostSolutions
কয়েকদিন ধরে আমি ছবি তুলছি,photoTakenLongAgo
পূর্বের আবেদন বাতিল হয়েছে,applicationCancelled
প্রথম ভোটারের জন্য কাগজে শনাক্তকারী কে লিখতে হবে,newVoterProcess
প্রবাসী এনআইডি বা ভোটার নিবন্ধনের জন্য দূতাবাসে আবেদন জমা দিয়ে এসেছি। বর্তমান অবস্থা কি,overseasRegistration
ছবি তোলার পর কত দিন পরে মেসেজ আসবে,photoTakenNoCard
ফি জমা দিতে কি নম্বর ব্যবহার করতে হবে,registrationFees
অনেক তথ্য পেলাম,applicationFailures
আমি কানাডার দূতাবাসে এনআইডি নিবন্ধনের জন্য আবেদন করেছি। স্মার্ট কার্ড পাবো কোথা থেকে,smartCardConversion
আমি ভোটার হালনাগাদে রেজিষ্টার করতে পারিনি,newVoterNoSms
নির্বাচন কমিশনে গিয়ে প্রয়োজনীয় সহায়তা পাচ্ছি না,newVoterNoSms
স্থায়ী ঠিকানা পরিবর্তনের জন্য কত টাকা জমা দিতে হবে,addressChangeFees
আমি প্রবাসে ছবি তুলেছিলাম,photoTakenLongAgo
আইডি কার্ড পুড়ে গেছে বা পোকায় খেয়ে ফেলেছে,reissueStatus
নতুন ভোটার নিবন্ধনের জন্য বয়সের কনসিডারেশন কি,ageEligibility
জন্ম নিবন্ধন এবং এসএসসি সনদে পার্থক্য থাকলে নতুন ভোটার নিবন্ধনে কি করতে হবে,differentAddresses
আমি এনআইডি কার্ডের জন্য বায়োমেট্রিক দিয়েছি,faceVerificationCompleted
সংশোধন আবেদনের জন্য কত টাকা লাগবে,correctionFees
কার্ড সংশোধন করতে হলে অনলাইনে কোথায় আবেদন করা যায়,onlineApplicationProcess
ভোটার ঠিকানা পরিবর্তন হওয়ার পরও অনলাইনে কার্ড ডাউনলোডের অপশন কেন পাওয়া যাচ্ছে না,unavailableServices
আমার এনআইডি কার্ড পোকায় খেয়েছে,reissueStatus
আমার পরিচয়পত্রে পিতার নামের বানানে একটি ভুল রয়েছে। এই সমস্যা সমাধানের জন্য কোন কর্তৃপক্ষের সাথে যোগাযোগ করা উচিত,nameSpellingCorrection
নতুন কার্ড পাওয়ার জন্য বয়স কত হতে হবে,ageEligibility
নতুন ভোটার কার্ড পেতে কত সময় লাগবে,websiteErrors
আমার এলাকাতে স্মার্ট কার্ড বিতরণ হলেও,smartCardConversion
আমার আইডি কার্ডের ছবি নেওয়া হয়েছিল,photoTakenLongAgo
প্রাপ্তি রশিদ হারিয়ে গেলে কোনভাবে নতুন কার্ড পাওয়া যাবে,receiptLostSolutions
আমার নতুন ভোটার আবেদন বাতিল হয়ে গেছে,newVoterRejection
নতুন স্থায়ী ঠিকানা যোগ করতে কি কি দলিল প্রয়োজনীয়,addressUpdateProblems
কি পরিমাণ টাকা জমা দিতে হবে রি-ইস্যু করার জন্য,reissueStatus
আমার স্মার্টকার্ড নষ্ট হয়েছে,receiptLostSolutions
ভোটার হওয়ার সময় মোবাইল নম্বরটা দিয়েছিলাম ওয়ান জিরো ফাইভ জিরো ফাইভ নম্বর কাজ করে না,newVoterNoSms
আমি কি করতে পারি জানিনা তো,applicationFailures
রকেট থেকে এনআইডি সংশোধন ফি পেমেন্ট করার নিয়ম কী,correctionFees
জাতীয় পরিচয়পত্রে জন্মস্থানে ভুল,correctionErrors
কার্ড এ পিতার নামের বাবান ভুল আসছে ঠিক করা লাগবে,nameSpellingCorrection
জন্ম সনদ নম্বর সংযোজন বা সংশোধন করতে,requiredDocuments
আমার মায়ের এনআইডি নম্বর বদলানোর জন্য কি কি কাগজ লাগবে,nameChangeProcess
ভোটার হালনাগাদ করার সময় আমি ভোটার রেজিস্ট্রেশন করতে পারিনি,newVoterNoSms
আমার স্বামীর পরিচয়পত্রের নাম্বার কি করে সংশোধন করবো,nameChangeProcess
কারো জন্ম তারিখ কার্ডে ভুল আসছে জরুরি ঠিক করানো লাগবে,correctionErrors
বিদেশে গিয়ে ছবি তুলেছিলাম,photoTakenLongAgo
একই সাথে বর্তমান এবং স্থায়ী ঠিকানা পরিবর্তনের জন্য কি এপ্লাই করা যাবে,onlineAddressInquiry
এম্বাসীতে আবেদন দেওয়ার পর এডজুডিকেশন পেন্ডিংঅবস্থায় থাকার কারণে কী করা উচিত,pendingApplications
এনআইডি কার্ড সংশোধন দ্রুত করার কোন ফিস আছে কি,onlineApplicationProcess
প্রবাসী এনআইডি বা ভোটার নিবন্ধনের জন্য দূতাবাসে আবেদন জমা দিয়ে এসেছি। এনআইডি কার্ড কবে পাবো,overseasRegistration
ওয়ালেট অ্যাপ কোথায় পাওয়া যাবে,mobileAppIssues
এই সেবার মাধ্যমে জাতীয় পরিচয় পত্র স্ট্যাটাস যাচাই করা সম্ভব,chatbotCapabilities
ভোটার ঠিকানা পরিবর্তন হয়েছে,addressUpdateProblems
আমি বুঝতে পারি নাই,applicationFailures
পাস পোর্টের মেয়াদ শেষ হলেও বিদেশে বসে এনআইডি আবেদন করা যাবে কি,overseasRegistration
আমার আইডির মাতার নামের বানান ভুল হয়েছে,nameSpellingCorrection
আমার সংশোধন আবেদনের স্ট্যাটাস কি জানাবেন,correctionApplicationStatus
স্বামী নাম সংশোধনে এনআইডি কার্ডে কি কি ডকুমেন্টস প্রয়োজন,nameCorrectionDocuments
আমি এই প্রহমবার ভোটার হয়েছি কিন্তু এনআইডি ম্যাচ ফাউন্ড এসেছে বলে যাচাই করতে পারছি না,unavailableServices
আমি ফ্রান্সে থাকি। বাংলাদেশের এনআইডি কার্ডের জন্য আবেদন কি করা যায়,overseasRegistration
নির্দিষ্ট সময়ের বাইরে কথা বলতে চাইলে নয় চেপে কল করুন।,generalQueries
স্মার্ট কার্ড বিতরণ হয়ে গেলেও আমার কার্ড কোথায়,smartCardConversion
সাইন আপডেটের জন্য অনলাইনে আবেদন করেছি কিন্তু কোথাও কিছু দেখছি না,unavailableServices
কি কি সেবা প্রদান করা হয় অনলাইনে এনআইডির জন্য,onlineServicesInquiry
এনআইডি কার্ড সংশোধন দ্রুত করতে কি বাড়তি ফি দিতে হয়,onlineApplicationProcess
আমার ভাই সৌদি থাকে সে কি অইখান থেকে ভোটার হতে পারবে,overseasRegistration
আমি স্ত্রীর জাতীয় পরিচয়পত্রের নাম্বার বদলাতে চাই কি করতে হবে,nameChangeProcess
স্বামীর নাম সংশোধনের জন্য কি কি নথি লাগবে,nameCorrectionDocuments
আবেদন করা হয়েছে কার্ডের জন্য,websiteErrors
কেউ মারা গেলে সেই ব্যক্তির এনআইডি কার্ড সংশোধনের জন্য কি কাগজপত্র লাগবে,onlineApplicationProcess
আমার পরিচিত একজন নতুন ভোটার হয়েছে এখন প্লাস্টিকের কার্ড হাতে পাবে কিভাবে,websiteErrors
ভোটার স্থানান্তরের পরে রি-ইস্যুর জন্য কি লাগবে,reissueStatus
এই চ্যাটবটের মাধ্যমে ভোটার আইডি পুনঃপ্রাপ্তি সম্পর্কে সহায়তা চাইতে পারি,chatbotCapabilities
ভোটার স্থানান্তর করেছি,faceVerificationCompleted
নতুন জন্ম সনদ নম্বর সংযোজনের জন্য কি ডকুমেন্টস লাগে,requiredDocuments
বুঝতে পারছিনা কিছুই!,applicationFailures
আমি অস্ট্রেলিয়ায় বসবাস করি। বাংলাদেশের এনআইডি কার্ড পেতে আমার কি করতে হবে,overseasRegistration
প্রবাসী হিসেবে কার্ড বা ভোটার নিবন্ধন করতে কী ডকস লাগবে,newVoterProcess
স্মার্ট কার্ড কত টাকা লাগে,newVoterFees
নতুন ভোটার হয়ে কার্ড পাওয়ার প্রক্রিয়া কি,websiteErrors
অনলাইনে বর্তমান ঠিকানা সংশোধন করা যাবে,onlineAddressInquiry
আম্মুর নামের বানান ভুল এসেছে,nameSpellingCorrection
এনআইডি রেজিস্ট্রেশনের স্লিপ হারিয়ে ফেলেছি,receiptLostDuplicates
ইউটিলিটি বিল ছাড়া ভোটার ঠিকানা পরিবর্তন করার জন্য কি বিকল্প পথ আছে,addressUpdateProblems
আমি আগে ঢাকা থাকতাম এখন বরিশাল থাকি তো,upazilaFieldEmpty
কোন কোন দেশ থেকে এনআইডি বা ভোটার নিবন্ধন করা যায় না,overseasRegistration
দ্বৈত নাগরিকত্ব সার্টিফিকেট ইস্যুর দায়িত্বে কে থাকে,dualCitizenship
মাদার নেইম কার্ডে ভুল আসছে এইটা কিভাবে ঠিক করা যাবে,correctionErrors
ঠিকানা পরিবর্তন করতে কি টাকা জমা দিতে হয়,addressChangeFees
এড্রেস চেঞ্জ এর ক্ষেত্রে মোবাইল মেসেজ পেয়ে অনুমোদন হওয়া পর্যন্ত কতদিন লাগবে,addressChangeTime
কার্ড ঠিক করতে দিছি অনেক দিন আগে,matchFoundErrors
এই চ্যাটবট কি আমাকে জাতীয় পরিচয় পত্র আপডেট স্ট্যাটাস সম্পর্কে নির্দেশনা দিতে পারে,chatbotCapabilities
আপনার সাথে কথা বলে ভালো লাগলো।,agentTransferRequest
পাশ না করেই আমি আমার কার্ডে বেশি শিক্ষাগত যোগ্যতা দিয়েছি,matchFoundErrors
ভোটার কার্ড দ্রুত পাবো কি করে,websiteErrors
ভোটার স্থানান্তরের কাজ চলাকালীন সময়ে সংশোধন করা যাবে কি,faceVerificationCompleted
কার্ড এর পিছনে এড্রেস এ থানার নাম নাই,upazilaFieldEmpty
নতুন এনআইডি কার্ড কিভাবে করতে হবে,websiteErrors
এনআইডি রি-ইস্যু করতে গেলে কি কাগজ জমা দিতে হবে,reissueStatus
বর্তমান ঠিকানায় ভোটার নিবন্ধন কিভাবে করবো,addressUpdateProblems
আমার বয়স আঠার হয়ে গেছে নতুন ভোটারের আবেদন জমা দেওয়ার সময় কি কি ডকুমেন্টস দরকার,ageEligibility
ভোটার তথ্য যাচাইয়ে সমস্যা হচ্ছে,unavailableServices
স্মার্ট কার্ড বিতরণ হলে কি এসএমএস মাধ্যমে জানানো হবে,smartCardConversion
আমি বর্তমান ঠিকানায় ভোটার নিবন্ধন করতে চাই,addressUpdateProblems
অনলাইনে কার্ড পূরণ করার পর দেখছি ইনফরমেশন ঠিক নাই ভুল হয়েছে,correctionErrors
জাতীয় পরিচয়পত্রে জন্ম সনদ নম্বর পরিবর্তনের জন্য কোনো কাগজপত্র দিতে হবে,requiredDocuments
কত টাকা লাগবে সংশোধন আবেদন করতে,correctionFees
সংশোধন আবেদন বাতিল হলে আবার আবেদন করতে কি টাকা জমা দিতে হবে,applicationCancelled
ভোটার হওয়ার সময় প্রদত্ত মোবাইল নম্বর পরিবর্তন করতে চাই।,nameChangeProcess
ঠিকানা পরিবর্তনের জন্য আমার এনআইডিতে কি কি কাগজপত্র লাগবে,addressUpdateProblems
নতুন ভোটার হতে বা এনআইডি নিবন্ধনের জন্য কি পরিমাণ ফিস জমা দিতে হয়,registrationFees
তুমি কোথায় থাকো,upazilaFieldEmpty
ফি জমা দেয়ার জন্য কোন পদ্ধতি অনুসরণ করতে হবে,registrationFees
অনলাইনে লগইন করতে গেলে “ভুল পাসওয়ার্ড” মেসেজ দেখায়,passwordErrors
ঠিকানা পরিবর্তনের জন্য আবেদন করেছি,onlineAddressInquiry
আমার স্মার্ট কার্ড তৈরির অবস্থা জানতে কোন মোবাইল নাম্বারে মেসেজ করতে হবে,smartCardConversion
এনআইডি কার্ড এর তথ্য ভুল আছে ঠিক করার আবেদন বাতিল করার জন্য কীভাবে আবেদন করতে হয়,correctionErrors
এই চ্যাটবট কি আমাকে জাতীয় পরিচয় পত্র সংশোধন করার তথ্য প্রদান করে,chatbotCapabilities
অনলাইনে আগে নিবন্ধন করছি এখন লগ-ইন করব কীভাবে,onlineServicesInquiry
নতুন ভোটার হতে চাই বা নতুন এনআইডি কার্ড করতে করণীয় কি,newVoterProcess
আমি বিদেশে আমার এনআইডি কার্ডের ছবি তুলেছিলাম,photoTakenLongAgo
কার্ড হারানোর পরে নতুন কার্ড পেতে কি কত টাকা খরচ হবে,receiptLostSolutions
যদি কার্ড এর পিতার নাম এর জায়গায় বাবার নামের আগে মৃত লেখা থাকে তাহলে ঠিক করাবো কেমনে,deceasedRelativeInfo
স্থায়ী ঠিকানা পরিবর্তনের জন্য কতো টাকা দিতে হয়,addressChangeFees
কেন আমার এনআইডি ম্যাচ ফাউন্ড এনআইডি MATCH FOUND হচ্ছে এবং কিভাবে এই সমস্যা মিটাবো,passwordErrors
এনআইডি কার্ডে জন্মস্থান ভুল হয়েছে,correctionErrors
আমার পুরানো হাতে লেখা জন্ম সনদ অনলাইনে উপলব্ধ নয়,unavailableServices
এনআইডি কার্ড সংশোধনের জন্য কি এক্সট্রা পেমেন্ট করা লাগে,onlineApplicationProcess
বাংলাদেশের জাতীয় পরিচয়পত্রে মায়ের নাম সংশোধন করতে কোন কোন ডকুমেন্টস প্রয়োজন,nameCorrectionDocuments
আইফোনে ফোন ছাড়া এন আই ডি ওয়ালেট এপ ডাউনলোড করতে পারবো কী,mobileAppIssues
অনলাইনে নতুন ভোটার রেজিস্ট্রেশনের জন্য কোন ঠিকানায় আবেদন করতে হবে,onlineServicesInquiry
এনআইডি রি-ইস্যুর জন্য কোন কোন কাগজপত্র লাগবে,reissueStatus
তোমার নামটা সুন্দর,personalStatusChanges
এনআইডি কার্ড সংশোধন হয়ে গেছে,onlineApplicationProcess
নতুন ভোটারের আবেদন করেছি,newVoterDuplicates
আমি স্মার্ট কার্ডের জন্য ফর্ম পূরণ করতে চাই।,smartCardConversion
বাংলাদেশি প্রবাসী কি ভাবে তাদের ন্যাশনাল আইডি কার্ড বা ভোটার নিবন্ধন সম্পন্ন করতে পারে,overseasRegistration
আমার প্রবাসী এনআইডি বা ভোটার নিবন্ধনের জন্য দূতাবাসে আবেদন Reject করে দিয়েছে। কেনো,newVoterRejection
আমি কিভাবে কার্ড এর অনলাইন সাইট এ রেজিস্টার করবো,onlineServicesInquiry
তুমি কি হাসো,personalStatusChanges
অনেক দিন আগে ছবি তুলেছি কিন্তু এখনও কার্ড পাইনি,photoTakenNoCard
